Nome struttura;Indirizzo;Disponibilità accesso;Manutenzione periodica;Note
Dae 1;via Madonna, 55;Sempre;Sì;Mantenimento in Convenzione Esterna
Dae 2;Via Brennero, 35;Sempre;Sì;Mantenimento in Convenzione Esterna
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
